product_id,product_name,price_value,currency,regular_price,discount_percent,brand,sku,product_url,image_url,description,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size,product_name_normalized,model,category,specifications,product_signature
prod_00513,ASUS ExpertBook P1 P1403CVA-S60637X,104995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683693.html,https://media.ldlc.com/r150/ld/products/00/06/23/54/LD0006235484_0006242383.jpg,,True,ldlc,France,2026-01-03T11:36:03.831605,,,,,,asus expertbook p1 p1403cva-s60637x,EXPERTBOOK P1 P1403CVA-S60637X,Other,{},asus_expertbookp1p14
prod_00514,ASUS ExpertBook P1 P1403CVA-S60636X,89995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683694.html,https://media.ldlc.com/r150/ld/products/00/06/23/54/LD0006235484_0006242383_0006242394.jpg,,True,ldlc,France,2026-01-03T11:36:03.829378,,,,,,asus expertbook p1 p1403cva-s60636x,EXPERTBOOK P1 P1403CVA-S60636X,Other,{},asus_expertbookp1p14
prod_00515,ASUS ExpertBook BM1 BM1503CDA-S70310X,104995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00706221.html,https://media.ldlc.com/r150/ld/products/00/06/28/17/LD0006281794.jpg,,True,ldlc,France,2026-01-03T11:36:03.827332,,,,,,asus expertbook bm1 bm1503cda-s70310x,EXPERTBOOK BM1 BM1503CDA-S70310X,Other,{},asus_expertbookbm1bm
prod_00516,ASUS ExpertBook BM1 BM1503CDA-S70021X,96995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00706603.html,https://media.ldlc.com/r150/ld/products/00/06/28/17/LD0006281794_0006281879.jpg,,True,ldlc,France,2026-01-03T11:35:45.515616,,,,,,asus expertbook bm1 bm1503cda-s70021x,EXPERTBOOK BM1 BM1503CDA-S70021X,Other,{},asus_expertbookbm1bm
prod_00517,ASUS ExpertBook B5 B5405CCA-NZ0030X,139995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00715121.html,https://media.ldlc.com/r150/ld/products/00/06/29/87/LD0006298713.jpg,,True,ldlc,France,2026-01-03T11:35:45.512611,,,,,,asus expertbook b5 b5405cca-nz0030x,EXPERTBOOK B5 B5405CCA-NZ0030X,Other,{},asus_expertbookb5b54
prod_00518,ASUS ExpertBook B5 B5404CMA-Q70062X,149995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00613628.html,https://media.ldlc.com/r150/ld/products/00/06/13/48/LD0006134844_0006134941.jpg,,True,ldlc,France,2026-01-03T11:35:45.509554,,,,,,asus expertbook b5 b5404cma-q70062x,EXPERTBOOK B5 B5404CMA-Q70062X,Other,{},asus_expertbookb5b54
prod_00519,ASUS ExpertBook B3 Flip B3402FVA-EC0164X,119995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00690414.html,https://media.ldlc.com/r150/ld/products/00/06/25/36/LD0006253602.jpg,,True,ldlc,France,2026-01-03T11:35:45.507605,,,,,,asus expertbook b3 flip b3402fva-ec0164x,EXPERTBOOK B3 FLIP,Other,{},asus_expertbookb3fli
prod_00520,ASUS ExpertBook B3 B5605CCA-PL0017X,134995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00717627.html,https://media.ldlc.com/r150/ld/products/00/06/30/55/LD0006305569_0006305601.jpg,,True,ldlc,France,2026-01-03T11:35:45.505610,,,,,,asus expertbook b3 b5605cca-pl0017x,EXPERTBOOK B3 B5605CCA-PL0017X,Other,{},asus_expertbookb3b56
prod_00521,ASUS ExpertBook B3 B3605CVA-MB0197X,114995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00717624.html,https://media.ldlc.com/r150/ld/products/00/06/30/55/LD0006305569.jpg,,True,ldlc,France,2026-01-03T11:35:45.503603,,,,,,asus expertbook b3 b3605cva-mb0197x,EXPERTBOOK B3 B3605CVA-MB0197X,Other,{},asus_expertbookb3b36
prod_00522,ASUS ExpertBook B3 B3605CVA-MB0196X,104995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00717684.html,https://media.ldlc.com/r150/ld/products/00/06/30/55/LD0006305569_0006305711.jpg,,True,ldlc,France,2026-01-03T11:35:45.501603,,,,,,asus expertbook b3 b3605cva-mb0196x,EXPERTBOOK B3 B3605CVA-MB0196X,Other,{},asus_expertbookb3b36
